ID,Lat,LongW,Vg (mph),Vsust (mph),Lon
43467,18.280001,65.720001,124.09,97.76,-65.720001
43468,18.280001,65.709999,123.45,97.46,-65.709999
43469,18.280001,65.699997,123.27,97.44,-65.699997
43470,18.280001,65.690002,123.09,97.45,-65.690002
43471,18.280001,65.68,122.89,97.48,-65.68
43472,18.280001,65.669998,122.74,97.63,-65.669998
43473,18.280001,65.660004,122.65,97.93,-65.660004
43474,18.280001,65.650002,122.71,98.52,-65.650002
43475,18.280001,65.639999,123.82,100.82,-65.639999
43760,18.290001,67.199997,80.33,63.02,-67.199997
43761,18.290001,67.190002,80.79,63.37,-67.190002
43762,18.290001,67.18,80.77,63.09,-67.18
43763,18.290001,67.169998,81.72,64.08,-67.169998
43764,18.290001,67.160004,82.19,64.44,-67.160004
43765,18.290001,67.150002,82.7,64.82,-67.150002
43766,18.290001,67.139999,83.22,65.21,-67.139999
43767,18.290001,67.129997,83.69,65.57,-67.129997
43768,18.290001,67.120003,84.14,65.91,-67.120003
43769,18.290001,67.110001,84.59,66.25,-67.110001
43770,18.290001,67.099998,84.93,66.45,-67.099998
43771,18.290001,67.089996,85.37,66.79,-67.089996
43772,18.290001,67.080002,85.83,67.14,-67.080002
43773,18.290001,67.07,86.3,67.45,-67.07
43774,18.290001,67.059998,86.77,67.82,-67.059998
43775,18.290001,67.050003,87.24,68.19,-67.050003
43776,18.290001,67.040001,87.68,68.53,-67.040001
43777,18.290001,67.029999,88.1,68.87,-67.029999
43778,18.290001,67.019997,88.54,69.21,-67.019997
43779,18.290001,67.010002,89.01,69.58,-67.010002
43780,18.290001,67,89.49,69.96,-67
43781,18.290001,66.989998,90.01,70.37,-66.989998
43782,18.290001,66.980003,90.55,70.8,-66.980003
43783,18.290001,66.970001,91.16,71.27,-66.970001
43784,18.290001,66.959999,91.81,71.79,-66.959999
43785,18.290001,66.949997,92.5,72.33,-66.949997
43786,18.290001,66.940002,93.19,72.88,-66.940002
43787,18.290001,66.93,93.78,73.34,-66.93
43788,18.290001,66.919998,94.38,73.82,-66.919998
43789,18.290001,66.910004,94.82,74.16,-66.910004
43790,18.290001,66.900002,95.16,74.43,-66.900002
43791,18.290001,66.889999,95.55,74.73,-66.889999
43792,18.290001,66.879997,96.06,75.14,-66.879997
43793,18.290001,66.870003,96.58,75.55,-66.870003
43794,18.290001,66.860001,97.32,76.13,-66.860001
43795,18.290001,66.849998,98.1,76.75,-66.849998
43796,18.290001,66.839996,98.72,77.24,-66.839996
43797,18.290001,66.830002,99.19,77.61,-66.830002
43798,18.290001,66.82,99.65,77.97,-66.82
43799,18.290001,66.809998,100,78.25,-66.809998
43800,18.290001,66.800003,100.36,78.53,-66.800003
43801,18.290001,66.790001,100.63,78.75,-66.790001
43802,18.290001,66.779999,100.88,78.94,-66.779999
43803,18.290001,66.769997,101.12,79.13,-66.769997
43804,18.290001,66.760002,101.39,79.34,-66.760002
43805,18.290001,66.75,101.67,79.56,-66.75
43806,18.290001,66.739998,101.92,79.77,-66.739998
43807,18.290001,66.730003,102.22,80,-66.730003
43808,18.290001,66.720001,102.53,80.25,-66.720001
43809,18.290001,66.709999,102.79,80.45,-66.709999
43810,18.290001,66.699997,103.12,80.71,-66.699997
43811,18.290001,66.690002,103.45,80.97,-66.690002
43812,18.290001,66.68,103.74,81.2,-66.68
43813,18.290001,66.669998,104.13,81.51,-66.669998
43814,18.290001,66.660004,104.5,81.8,-66.660004
43815,18.290001,66.650002,105.29,82.42,-66.650002
43816,18.290001,66.639999,106.02,83,-66.639999
43817,18.290001,66.629997,106.74,83.57,-66.629997
43818,18.290001,66.620003,107.31,84.02,-66.620003
43819,18.290001,66.610001,107.9,84.48,-66.610001
43820,18.290001,66.599998,108.31,84.8,-66.599998
43821,18.290001,66.589996,108.71,85.12,-66.589996
43822,18.290001,66.580002,109.26,85.56,-66.580002
43823,18.290001,66.57,110.09,86.21,-66.57
43824,18.290001,66.559998,110.85,86.81,-66.559998
43825,18.290001,66.550003,111.57,87.38,-66.550003
43826,18.290001,66.540001,112.16,87.84,-66.540001
43827,18.290001,66.529999,112.76,88.32,-66.529999
43828,18.290001,66.519997,113.12,88.6,-66.519997
43829,18.290001,66.510002,113.51,88.91,-66.510002
43830,18.290001,66.5,114.3,89.53,-66.5
43831,18.290001,66.489998,115.17,90.22,-66.489998
43832,18.290001,66.480003,115.96,90.85,-66.480003
43833,18.290001,66.470001,116.71,91.44,-66.470001
43834,18.290001,66.459999,117.29,91.9,-66.459999
43835,18.290001,66.449997,117.9,92.38,-66.449997
43836,18.290001,66.440002,118.21,92.62,-66.440002
43837,18.290001,66.43,118.65,92.97,-66.43
43838,18.290001,66.419998,119.62,93.74,-66.419998
43839,18.290001,66.410004,120.56,94.48,-66.410004
43840,18.290001,66.400002,121.33,95.09,-66.400002
43841,18.290001,66.389999,122.13,95.72,-66.389999
43842,18.290001,66.379997,122.66,96.14,-66.379997
43843,18.290001,66.370003,123.18,96.55,-66.370003
43844,18.290001,66.360001,123.49,96.8,-66.360001
43845,18.290001,66.349998,123.73,96.99,-66.349998
43846,18.290001,66.339996,123.89,97.11,-66.339996
43847,18.290001,66.330002,123.84,97.07,-66.330002
43848,18.290001,66.32,123.86,97.09,-66.32
43849,18.290001,66.309998,123.8,97.04,-66.309998
43850,18.290001,66.300003,124.36,97.48,-66.300003
43851,18.290001,66.290001,124.94,97.94,-66.290001
43852,18.290001,66.279999,125.42,98.33,-66.279999
43853,18.290001,66.269997,125.78,98.6,-66.269997
43854,18.290001,66.260002,126.17,99.04,-66.260002
43855,18.290001,66.25,126.34,99.05,-66.25
43856,18.290001,66.239998,126.52,99.19,-66.239998
43857,18.290001,66.230003,126.71,99.48,-66.230003
43858,18.290001,66.220001,126.69,99.47,-66.220001
43859,18.290001,66.209999,126.71,99.34,-66.209999
43860,18.290001,66.199997,126.62,99.27,-66.199997
43861,18.290001,66.190002,126.87,99.47,-66.190002
43862,18.290001,66.18,127.4,99.89,-66.18
43863,18.290001,66.169998,127.82,100.22,-66.169998
43864,18.290001,66.160004,128.29,100.59,-66.160004
43865,18.290001,66.150002,128.78,100.97,-66.150002
43866,18.290001,66.139999,129.1,101.23,-66.139999
43867,18.290001,66.129997,129.48,101.53,-66.129997
43868,18.290001,66.120003,129.92,101.88,-66.120003
43869,18.290001,66.110001,130.36,102.23,-66.110001
43870,18.290001,66.099998,130.7,102.5,-66.099998
43871,18.290001,66.089996,131.12,102.83,-66.089996
43872,18.290001,66.080002,131.59,103.2,-66.080002
43873,18.290001,66.07,132.13,103.62,-66.07
43874,18.290001,66.059998,132.68,104.06,-66.059998
43875,18.290001,66.050003,133.1,104.4,-66.050003
43876,18.290001,66.040001,133.57,104.77,-66.040001
43877,18.290001,66.029999,134.08,105.17,-66.029999
43878,18.290001,66.019997,134.6,105.58,-66.019997
43879,18.290001,66.010002,135.13,106,-66.010002
43880,18.290001,66,135.65,106.41,-66
43881,18.290001,65.989998,136.14,106.8,-65.989998
43882,18.290001,65.980003,136.6,107.16,-65.980003
43883,18.290001,65.970001,137.02,107.49,-65.970001
43884,18.290001,65.959999,137.38,107.78,-65.959999
43885,18.290001,65.949997,137.69,108.02,-65.949997
43886,18.290001,65.940002,137.93,108.22,-65.940002
43887,18.290001,65.93,137.93,108.22,-65.93
43888,18.290001,65.919998,137.81,108.12,-65.919998
43889,18.290001,65.910004,137.61,107.96,-65.910004
43890,18.290001,65.900002,137.33,107.74,-65.900002
43891,18.290001,65.889999,136.97,107.46,-65.889999
43892,18.290001,65.879997,136.45,107.04,-65.879997
43893,18.290001,65.870003,135.83,106.55,-65.870003
43894,18.290001,65.860001,135.15,106.02,-65.860001
43895,18.290001,65.849998,134.42,105.44,-65.849998
43896,18.290001,65.839996,133.56,104.76,-65.839996
43897,18.290001,65.830002,132.66,104.04,-65.830002
43898,18.290001,65.82,131.72,103.3,-65.82
43899,18.290001,65.809998,130.74,102.67,-65.809998
43900,18.290001,65.800003,129.74,101.89,-65.800003
43901,18.290001,65.790001,128.8,101.2,-65.790001
43902,18.290001,65.779999,127.99,100.58,-65.779999
43903,18.290001,65.769997,127.08,99.81,-65.769997
43904,18.290001,65.760002,126.43,99.4,-65.760002
43905,18.290001,65.75,125.66,98.84,-65.75
43906,18.290001,65.739998,124.84,98.23,-65.739998
43907,18.290001,65.730003,124.02,97.64,-65.730003
43908,18.290001,65.720001,123.26,97.15,-65.720001
43909,18.290001,65.709999,122.43,96.58,-65.709999
43910,18.290001,65.699997,122.25,96.68,-65.699997
43911,18.290001,65.690002,122.08,96.71,-65.690002
43912,18.290001,65.68,121.89,96.76,-65.68
43913,18.290001,65.669998,121.75,96.92,-65.669998
43914,18.290001,65.660004,121.68,97.25,-65.660004
43915,18.290001,65.650002,121.86,98.04,-65.650002
43916,18.290001,65.639999,122.79,99.94,-65.639999
43951,18.290001,65.290001,107.95,87.22,-65.290001
44198,18.299999,67.230003,79.52,62.7,-67.230003
44199,18.299999,67.220001,79.74,62.67,-67.220001
44200,18.299999,67.209999,80.16,62.97,-67.209999
44201,18.299999,67.199997,80.61,63.31,-67.199997
44202,18.299999,67.190002,81.06,63.64,-67.190002
44203,18.299999,67.18,81.52,63.99,-67.18
44204,18.299999,67.169998,81.98,64.33,-67.169998
44205,18.299999,67.160004,82.45,64.68,-67.160004
44206,18.299999,67.150002,82.96,65.06,-67.150002
44207,18.299999,67.139999,83.47,65.44,-67.139999
44208,18.299999,67.129997,83.93,65.8,-67.129997
44209,18.299999,67.120003,84.38,66.13,-67.120003
44210,18.299999,67.110001,84.81,66.45,-67.110001
44211,18.299999,67.099998,85.15,66.64,-67.099998
44212,18.299999,67.089996,85.59,66.97,-67.089996
44213,18.299999,67.080002,86.02,67.3,-67.080002
44214,18.299999,67.07,86.48,67.59,-67.07
44215,18.299999,67.059998,86.95,67.96,-67.059998
44216,18.299999,67.050003,87.42,68.33,-67.050003
44217,18.299999,67.040001,87.89,68.7,-67.040001
44218,18.299999,67.029999,88.35,69.06,-67.029999
44219,18.299999,67.019997,88.83,69.44,-67.019997
44220,18.299999,67.010002,89.32,69.82,-67.010002
44221,18.299999,67,89.81,70.21,-67
44222,18.299999,66.989998,90.33,70.62,-66.989998
44223,18.299999,66.980003,90.85,71.03,-66.980003
44224,18.299999,66.970001,91.31,71.4,-66.970001
44225,18.299999,66.959999,91.94,71.89,-66.959999
44226,18.299999,66.949997,92.62,72.43,-66.949997
44227,18.299999,66.940002,93.3,72.96,-66.940002
44228,18.299999,66.93,93.89,73.43,-66.93
44229,18.299999,66.919998,94.49,73.9,-66.919998
44230,18.299999,66.910004,94.91,74.23,-66.910004
44231,18.299999,66.900002,95.27,74.51,-66.900002
44232,18.299999,66.889999,95.69,74.85,-66.889999
44233,18.299999,66.879997,96.22,75.26,-66.879997
44234,18.299999,66.870003,96.75,75.68,-66.870003
44235,18.299999,66.860001,97.53,76.3,-66.860001
44236,18.299999,66.849998,98.31,76.92,-66.849998
44237,18.299999,66.839996,98.91,77.38,-66.839996
44238,18.299999,66.830002,99.39,77.77,-66.830002
44239,18.299999,66.82,99.86,78.14,-66.82
44240,18.299999,66.809998,100.24,78.43,-66.809998
44241,18.299999,66.800003,100.62,78.73,-66.800003
44242,18.299999,66.790001,100.89,78.95,-66.790001
44243,18.299999,66.779999,101.16,79.16,-66.779999
44244,18.299999,66.769997,101.38,79.33,-66.769997
44245,18.299999,66.760002,101.66,79.56,-66.760002
44246,18.299999,66.75,101.97,79.8,-66.75
44247,18.299999,66.739998,102.19,79.97,-66.739998
44248,18.299999,66.730003,102.52,80.23,-66.730003
44249,18.299999,66.720001,102.85,80.5,-66.720001
44250,18.299999,66.709999,103.07,80.67,-66.709999
44251,18.299999,66.699997,103.43,80.95,-66.699997
44252,18.299999,66.690002,103.77,81.22,-66.690002
44253,18.299999,66.68,104.03,81.52,-66.68
44254,18.299999,66.669998,104.44,81.85,-66.669998
44255,18.299999,66.660004,104.82,82.05,-66.660004
44256,18.299999,66.650002,105.48,82.57,-66.650002
44257,18.299999,66.639999,106.22,83.16,-66.639999
44258,18.299999,66.629997,106.98,83.75,-66.629997
44259,18.299999,66.620003,107.56,84.22,-66.620003
44260,18.299999,66.610001,108.18,84.7,-66.610001
44261,18.299999,66.599998,108.62,85.05,-66.599998
44262,18.299999,66.589996,109.06,85.4,-66.589996
44263,18.299999,66.580002,109.4,85.66,-66.580002
44264,18.299999,66.57,110.26,86.34,-66.57
44265,18.299999,66.559998,111.04,86.96,-66.559998
44266,18.299999,66.550003,111.8,87.56,-66.550003
44267,18.299999,66.540001,112.42,88.05,-66.540001
44268,18.299999,66.529999,113.05,88.55,-66.529999
44269,18.299999,66.519997,113.46,88.88,-66.519997
44270,18.299999,66.510002,113.88,89.2,-66.510002
44271,18.299999,66.5,114.38,89.6,-66.5
44272,18.299999,66.489998,115.31,90.45,-66.489998
44273,18.299999,66.480003,116.14,91.11,-66.480003
44274,18.299999,66.470001,116.93,91.61,-66.470001
44275,18.299999,66.459999,117.52,92.08,-66.459999
44276,18.299999,66.449997,118.13,92.68,-66.449997
44277,18.299999,66.440002,118.55,93,-66.440002
44278,18.299999,66.43,118.92,93.19,-66.43
44279,18.299999,66.419998,119.62,93.74,-66.419998
44280,18.299999,66.410004,120.62,94.53,-66.410004
44281,18.299999,66.400002,121.41,95.15,-66.400002
44282,18.299999,66.389999,122.21,95.79,-66.389999
44283,18.299999,66.379997,122.86,96.29,-66.379997
44284,18.299999,66.370003,123.37,96.71,-66.370003
44285,18.299999,66.360001,123.84,97.08,-66.360001
44286,18.299999,66.349998,124.09,97.27,-66.349998
44287,18.299999,66.339996,124.4,97.51,-66.339996
44288,18.299999,66.330002,124.4,97.52,-66.330002
44289,18.299999,66.32,124.44,97.68,-66.32
44290,18.299999,66.309998,124.35,97.61,-66.309998
44291,18.299999,66.300003,124.37,97.62,-66.300003
44292,18.299999,66.290001,124.94,98.07,-66.290001
44293,18.299999,66.279999,125.54,98.54,-66.279999
44294,18.299999,66.269997,125.98,98.91,-66.269997
44295,18.299999,66.260002,126.36,99.21,-66.260002
44296,18.299999,66.25,126.73,99.49,-66.25
44297,18.299999,66.239998,126.92,99.64,-66.239998
44298,18.299999,66.230003,127.21,99.9,-66.230003
44299,18.299999,66.220001,127.43,100.08,-66.220001
44300,18.299999,66.209999,127.44,100.08,-66.209999
44301,18.299999,66.199997,127.51,99.98,-66.199997
44302,18.299999,66.190002,127.58,100.17,-66.190002
44303,18.299999,66.18,127.36,99.87,-66.18
44304,18.299999,66.169998,127.74,100.28,-66.169998
44305,18.299999,66.160004,128.16,100.49,-66.160004
44306,18.299999,66.150002,128.63,100.98,-66.150002
44307,18.299999,66.139999,129.15,101.27,-66.139999
44308,18.299999,66.129997,129.58,101.61,-66.129997
44309,18.299999,66.120003,129.97,101.92,-66.120003
44310,18.299999,66.110001,130.42,102.27,-66.110001
44311,18.299999,66.099998,130.91,102.66,-66.099998
44312,18.299999,66.089996,131.42,103.06,-66.089996
44313,18.299999,66.080002,131.83,103.39,-66.080002
44314,18.299999,66.07,132.29,103.75,-66.07
44315,18.299999,66.059998,132.79,104.15,-66.059998
44316,18.299999,66.050003,133.32,104.57,-66.050003
44317,18.299999,66.040001,133.86,105,-66.040001
44318,18.299999,66.029999,134.4,105.42,-66.029999
44319,18.299999,66.019997,134.92,105.83,-66.019997
44320,18.299999,66.010002,135.41,106.22,-66.010002
44321,18.299999,66,135.86,106.58,-66
44322,18.299999,65.989998,136.47,107.06,-65.989998
44323,18.299999,65.980003,137.18,107.62,-65.980003
44324,18.299999,65.970001,137.53,107.9,-65.970001
44325,18.299999,65.959999,137.81,108.12,-65.959999
44326,18.299999,65.949997,138.04,108.3,-65.949997
44327,18.299999,65.940002,138.22,108.44,-65.940002
44328,18.299999,65.93,137.88,108.17,-65.93
44329,18.299999,65.919998,137.5,107.88,-65.919998
44330,18.299999,65.910004,137.11,107.57,-65.910004
44331,18.299999,65.900002,136.53,107.1,-65.900002
44332,18.299999,65.889999,136.07,106.74,-65.889999
44333,18.299999,65.879997,135.55,106.33,-65.879997
44334,18.299999,65.870003,134.97,105.87,-65.870003
44335,18.299999,65.860001,134.29,105.34,-65.860001
44336,18.299999,65.849998,133.5,104.71,-65.849998
44337,18.299999,65.839996,132.67,104.06,-65.839996
44338,18.299999,65.830002,131.81,103.37,-65.830002
44339,18.299999,65.82,130.87,102.63,-65.82
44340,18.299999,65.809998,129.89,101.86,-65.809998
44341,18.299999,65.800003,128.89,101.07,-65.800003
44342,18.299999,65.790001,127.86,100.25,-65.790001
44343,18.299999,65.779999,126.94,99.71,-65.779999
44344,18.299999,65.769997,126.19,99.2,-65.769997
44345,18.299999,65.760002,125.41,98.61,-65.760002
44346,18.299999,65.75,124.67,98.07,-65.75
44347,18.299999,65.739998,123.9,97.52,-65.739998
44348,18.299999,65.730003,123.08,96.91,-65.730003
44349,18.299999,65.720001,122.3,96.38,-65.720001
44350,18.299999,65.709999,121.51,95.85,-65.709999
44351,18.299999,65.699997,121.04,95.61,-65.699997
44352,18.299999,65.690002,120.82,95.56,-65.690002
44353,18.299999,65.68,120.59,95.54,-65.68
44354,18.299999,65.669998,120.4,95.6,-65.669998
44355,18.299999,65.660004,120.32,95.92,-65.660004
44356,18.299999,65.650002,120.27,96.3,-65.650002
44357,18.299999,65.639999,120.5,97.17,-65.639999
44358,18.299999,65.629997,122.01,99.7,-65.629997
44388,18.299999,65.330002,112.15,92.61,-65.330002
44391,18.299999,65.300003,107.45,86.84,-65.300003
44392,18.299999,65.290001,109.69,90.11,-65.290001
44394,18.299999,65.269997,106.06,85.17,-65.269997
44395,18.299999,65.260002,107.02,86.9,-65.260002
44451,18.299999,64.699997,91.6,75.05,-64.699997
44638,18.309999,67.239998,79.44,62.84,-67.239998
44639,18.309999,67.230003,79.57,62.64,-67.230003
44640,18.309999,67.220001,80,62.93,-67.220001
44641,18.309999,67.209999,80.44,63.26,-67.209999
44642,18.309999,67.199997,80.88,63.59,-67.199997
44643,18.309999,67.190002,81.33,63.92,-67.190002
44644,18.309999,67.18,81.78,64.25,-67.18
44645,18.309999,67.169998,82.24,64.59,-67.169998
44646,18.309999,67.160004,82.72,64.95,-67.160004
44647,18.309999,67.150002,83.23,65.32,-67.150002
44648,18.309999,67.139999,83.71,65.67,-67.139999
44649,18.309999,67.129997,84.17,66.02,-67.129997
44650,18.309999,67.120003,84.61,66.34,-67.120003
44651,18.309999,67.110001,84.93,66.51,-67.110001
44652,18.309999,67.099998,85.35,66.82,-67.099998
44653,18.309999,67.089996,85.78,67.14,-67.089996
44654,18.309999,67.080002,86.18,67.42,-67.080002
44655,18.309999,67.07,86.65,67.72,-67.07
44656,18.309999,67.059998,87.12,68.09,-67.059998
44657,18.309999,67.050003,87.61,68.47,-67.050003
44658,18.309999,67.040001,88.1,68.87,-67.040001
44659,18.309999,67.029999,88.6,69.26,-67.029999
44660,18.309999,67.019997,89.1,69.65,-67.019997
44661,18.309999,67.010002,89.61,70.06,-67.010002
44662,18.309999,67,90.12,70.46,-67
44663,18.309999,66.989998,90.6,70.83,-66.989998
44664,18.309999,66.980003,91.08,71.22,-66.980003
44665,18.309999,66.970001,91.53,71.57,-66.970001
44666,18.309999,66.959999,92.05,71.97,-66.959999
44667,18.309999,66.949997,92.72,72.51,-66.949997
44668,18.309999,66.940002,93.38,73.03,-66.940002
44669,18.309999,66.93,93.98,73.5,-66.93
44670,18.309999,66.919998,94.58,73.97,-66.919998
44671,18.309999,66.910004,94.99,74.3,-66.910004
44672,18.309999,66.900002,95.37,74.6,-66.900002
44673,18.309999,66.889999,95.83,74.96,-66.889999
44674,18.309999,66.879997,96.38,75.39,-66.879997
44675,18.309999,66.870003,96.95,75.84,-66.870003
44676,18.309999,66.860001,97.73,76.45,-66.860001
44677,18.309999,66.849998,98.51,77.07,-66.849998
44678,18.309999,66.839996,99.08,77.52,-66.839996
44679,18.309999,66.830002,99.59,77.92,-66.830002
44680,18.309999,66.82,100.06,78.3,-66.82
44681,18.309999,66.809998,100.46,78.61,-66.809998
44682,18.309999,66.800003,100.86,78.93,-66.800003
44683,18.309999,66.790001,101.14,79.15,-66.790001
44684,18.309999,66.779999,101.43,79.37,-66.779999
44685,18.309999,66.769997,101.64,79.54,-66.769997
44686,18.309999,66.760002,101.93,79.77,-66.760002
44687,18.309999,66.75,102.26,80.03,-66.75
44688,18.309999,66.739998,102.46,80.18,-66.739998
44689,18.309999,66.730003,102.8,80.45,-66.730003
44690,18.309999,66.720001,103.15,80.83,-66.720001
44691,18.309999,66.709999,103.35,80.99,-66.709999
44692,18.309999,66.699997,103.75,81.31,-66.699997
44693,18.309999,66.690002,104.12,81.61,-66.690002
44694,18.309999,66.68,104.37,81.81,-66.68
44695,18.309999,66.669998,104.77,82.12,-66.669998
44696,18.309999,66.660004,105.15,82.31,-66.660004
44697,18.309999,66.650002,105.66,82.82,-66.650002
44698,18.309999,66.639999,106.4,83.3,-66.639999
44699,18.309999,66.629997,107.18,84.01,-66.629997
44700,18.309999,66.620003,107.79,84.4,-66.620003
44701,18.309999,66.610001,108.43,84.9,-66.610001
44702,18.309999,66.599998,108.91,85.39,-66.599998
